"token_id","ok","text"
"1145","1","```
ames 
ames 
ames"
"19561","1","
NL NL NL NL NL NL NL NL NL"
"8274","1","
RR 
RR 
RR 
"
"5612","1","
Е Е Е Е Е Е Е Е Е"
"7014","1","
unter
unter
unter
unter
unter"
"14223","1","
ta
ta
ta
ta
ta"
"22227","1","Features Features Features Features Features Features Features Features Features Features"
"30350","1","
'ѣ '"
"4806","1","'acity '

Please let me know if"
"17671","0","









"
"26576","1","
idy idy idy idy idy"
"13663","1","
Move Move Move Move Move Move Move Move Move"
"17423","1","
sue
sue
sue"
"7292","1","
Mos Mos Mos Mos Mos Mos Mos Mos"
"28519","1","
PK PK PK PK PK PK PK PK PK"
"18592","1","
'voir '

Is there anything else"
"22488","1","
engineers engineers engineers engineers engineers engineers engineers engineers"
"27380","0","









"
"31903","1","
Ս Ս Ս Ս Ս"
"13250","1","
Brazil
Brazil
B"
"10549","0","









"
"1880","1","
(((((((((((((((((("
"18973","1","
Nad Nad Nad Nad Nad Nad Nad Nad"
"28452","1","
successful successful successful successful successful successful successful successful successful"
"18878","0","
================================================================================================================================================"
"7620","1","
' bought '

Is there anything else"
"29376","1","
月 月 月 月 月"
"15759","1","
specify

Please let me know if"
"2172","1","
orig
orig
orig
orig
orig"
"9679","1","
bid bid bid bid bid bid bid bid bid"
"16254","1","
Notes
Notes
Notes
"
"29010","1","
在 在 在 在 在"
"29671","1","
स स स स स"
"13464","1","
' Asian '

Is there anything else"
"3760","1","
' На '

Is there anything else"
"10894","1","
vement 
vement 
vement 
"
"25260","0","
""&amp; """
"14604","1","
"" ""@ "" ""@ "" ""@ "" ""@ """
"1123","1","```
type 
type 
type"
"22742","1","
Advanced
Advanced
Advanced
"
"2911","1","
creat
creat
creat
creat
creat"
"14903","1","
deliber
deliber
deliber
"
"7581","1","
esp esp esp esp esp esp esp esp esp"
"20840","1","
dys dys dys dys dys dys dys dys"
"30072","1","
つ つ つ つ つ"
"816","1","
We We We We We We We We We"
"26401","1","
courses courses courses courses courses courses courses courses"
"1566","1","
ww 

Is there anything else I"
"2252","1","
US US US US US US US US US"
"30202","1","
₂ ₂ ₂ ₂ ₂"
"14490","1","parameter parameter parameter parameter parameter parameter parameter parameter parameter parameter"
"9406","1","
sufficient
sufficient
sufficient
"
"27935","0","









"
"6951","0","









"
"4450","1","
Tag Tag Tag Tag Tag Tag Tag Tag Tag"
"30871","1","
Ṣ Ṣ Ṣ Ṣ Ṣ"
"13579","1","
ikan ikan ikan ikan ikan"
"26624","1","
documented
documented
documented
"
"8200","1","
' glad '
' glad '
'"
"26319","1","
regener regener regener regener regener regener regener regener"
"22840","1","DES
DES
DES
DE"
"28332","1","
sponsored sponsored sponsored sponsored sponsored sponsored sponsored"
"2175","1","
flo flo flo flo flo flo flo flo"
"3754","1","
' contact '

Is there anything else"
"479","1","
'ell '

Please let me know"
"1547","1","
cour cour cour cour cour cour cour cour"
"25305","1","
castle castle castle castle castle castle castle castle castle"
"31635","1","
̇ ̇ ̇ ̇ ̇"
"16493","1","
' bitter '
' bitter '
'"
"25758","1","
affirm affirm affirm affirm affirm affirm affirm affirm"
"15954","1","
Executive Executive Executive Executive Executive Executive Executive Executive"
"2345","1","po po po po po po po po po po"
"13016","1","
annoy
annoy
annoy
"
"19883","1","
'ientos '"
"3707","1","
step step step step step step step step step"
"1117","1","
str

str

str

"
"29334","1","
'状'

Is there anything else"
"9795","1","
osis 
osis 
osis 
"
"24331","1","
' Broadway '

Is there anything else"
"21029","1","
islands islands islands islands islands islands islands islands"
"8543","1","
Use Use Use Use Use Use Use Use Use"
"16587","1","Snapshot Snapshot Snapshot Snapshot Snapshot Sn"
"27086","1","
overl
overl
overl
"
"29962","1","
'ไ ไ ไ ไ "
"25700","1","
ReadOnly ReadOnly ReadOnly ReadOnly Readonly"
"28568","1","```
pkt
pkt
pkt
``"
"20096","1","
Earl Earl Earl Earl Earl Earl Earl Earl"
"24667","1","
' Лю '

Is there anything else"
"20600","1","
thrust thrust thrust thrust thrust thrust thrust thrust"
"30701","0","









"
"24692","1","
typing typing typing typing typing typing typing typing"
"13730","1","
ут ут ут ут ут"
"19116","1","
Poll
Poll
Poll
"
"22992","0","









"
"22833","1","
ties ties ties ties ties ties ties ties ties"
"7906","1","```
operator 
operator 
operator"
"6410","1","
apers apers apers apers apers"
"19341","0","
nouve
nouve
n"
"1793","1","
'stand stand stand stand stand stand stand stand"
"10896","1","
' thinks '

Is there anything else"
"20124","1","
edes edes edes edes edes"
"6304","1","
definitely definitely"
"23508","1","
Cars Cars Cars Cars Cars Cars Cars Cars"
"16237","1","
Old Old Old Old Old Old Old Old Old"
"21352","1","```
dale 
dale 
dale"
"30152","1","
停
停
停
停
停"
"11397","1","```
forward forward forward forward forward forward forward"
"10056","1","
vet vet vet vet vet vet vet vet vet"
"26911","1","
weights weights weights weights weights weights weights weights weights"
"18483","1","
'äm '

Is there anything else"
"9754","1","
ancerancerancerancerancerancerancerancerancer"
"29842","1","
動 動 動 動 動"
"21767","0","
asa asa asa asa asa"
"25798","1","
CAN CAN CAN CAN CAN CAN CAN CAN CAN"
"25924","1","
breaking breaking breaking breaking breaking breaking breaking breaking breaking"
"28692","1","
Glad
Glad
Glad
"
"24845","1","
Nin
Nin
Nin
"
"9503","1","
'Vol '

Is there anything else"
"14687","1","
'ёт ёт ёт ёт "
"20001","1","
wake wake wake wake wake wake wake wake wake"
"7808","1","
intellig intellig intellig intellig intellig intellig intellig intellig"
"23089","1","
highlights
highlights
highlights
"
"21439","0","```
burg 
burg 
burg"
"17729","1","
'autres'

Is there anything else"
"25826","1","
courtesy courtesy courtesy courtesy courtesy courtesy courtesy"
"4052","1","
mis mis mis mis mis mis mis mis"
"15019","1","
 guidelines guidelines guidelines guidelines guidelines guidelines guidelines guidelines guidelines"
"25032","1","
inx inx inx inx inx"
"11696","1","
extend extend extend extend extend extend extend extend extend"
"11878","1","
igs igs igs igs igs"
"9127","1","
Line Line Line Line Line Line Line Line Line"
"25950","1","
TDM TDM TDM TDM TDM"
"29437","1","
线 线 线 线 线"
"4319","1","
inf inf inf inf inf inf inf inf inf"
"11743","1","
' shooting '

Is there anything else"
"18062","1","
' summar '

Is there anything else"
"25636","1","
Пу Пу Пу Пу Пу Пу Пу Пу"
"13311","1","
Dog Dog Dog Dog Dog Dog Dog Dog"
"6084","1","
larger
larger
larger
"
"5842","1","
'}[ '"
"23757","1","
Decode 
Decode 
Decode 
"
"26920","1","
' confess '

Is there anything else"
"16058","1","
datetime datetime datetime datetime datetime datetime datetime datetime datetime"
"27854","1","
activate
activate
activate
activate
activate"
"27375","1","
ixa ixa ixa ixa ixa"
"19316","1","
difficulties difficulties difficulties difficulties difficulties difficulties difficulties"
"12315","1","
IMIT IMIT IMIT IMIT IMIT"
"26032","1","```
madre
madre
mad"
"28301","1","
Above
Above
Above
"
"29275","1","
期 期 期 期 期"
"23261","1","
mt
mt
mt
mt
mt"
"21751","1","
popul
popul
popul
"
"29133","1","
' '

Is there anything else"
"15720","1","
 receiver 
 receiver 
 receiver 
"
"23929","1","
' damit '
' damit '
'"
"19557","1","```
lez
lez
lez
``"
"28561","0","
' области '"
"20170","1","
garbage
garbage
garbage
"
"10059","1","
nament 
nament 
nament 
"
"14832","1","
Ctx 
Ctx 
Ctx 
"
"30113","0","









"
"10472","1","
Cro Cro Cro Cro Cro Cro Cro Cro"
"10394","1","
Elect Elect Elect Elect Elect Elect Elect Elect"
"23637","1","
BUT BUT BUT BUT BUT BUT BUT BUT BUT"
"849","1","
ik ik ik ik ik ik ik ik ik"
"10523","1","
uing uing uing uing uing"
"17815","1","
osc 
osc 
osc 
"
"18053","1","
possibilities
possibilities
possibilities
"
"25545","1","
'éta '

Is there anything else"
"31956","0","
'*'*

Please let me know if"
"30216","1","
'⟩ '

Is there anything else"
"17420","0","









"
"3558","1","
amount
amount
amount
amount
amount"
"27173","1","
' sung '

Is there anything else"
"26446","1","
'iedad '

Is there anything else"
"7147","1","
Tree Tree Tree Tree Tree Tree Tree Tree Tree"
"28012","0","
imentmentimentmentimentmentimentmentiment"
"29086","1","
人 人 人 人 人"
"15245","1","
' worldwide '

Is there anything else"
"15996","1","
activity activity activity activity activity activity activity activity activity"
"4124","1","
open open open open open open open open open"
"20475","1","
because 
because 
because 
"
"24095","1","
```
porte 
porte 
"
"22895","1","
shelf
shelf
s"
"31689","1","
링 링 링 링 링"
"23856","1","omas omas omas omas omas om"
"3319","1","```
ід ід ід ід"
"1383","1","
SS SS SS SS SS SS SS SS SS"
"6175","1","
kr kr kr kr kr kr kr kr kr"
"30394","0","









"
"18697","1","
------ ------ ------ ------ ------"
"296","1","
ion ion ion ion ion ion ion ion ion"
"29102","1","
'ɵ ɵ ɵ ɵ "
"23454","1","
inclusion inclusion inclusion inclusion inclusion inclusion inclusion inclusion"
"14123","1","```
spark
spark
sp"
"11713","1","```
arest arest arest arest"
"31927","1","
苗 苗 苗 苗 苗"
"19065","1","
'agog '

Is there anything else"
"3336","1","
held held held held held held held held held"
"9661","1","
circle
circle
circle
circle
circle"
"5193","0","
'вые '"
"3103","1","
' ist ist ist ist ist ist ist ist"
"1116","1","
'ement '

Is there anything else"
"12543","1","
Fol Fol Fol Fol Fol Fol Fol Fol"
"14479","0","









"
"16580","1","Query Query Query Query Query Query Query Query Query Query"
"12464","1","
URI URI URI URI URI URI URI URI URI"
"29258","1","
进 进 进 进 进"
"12963","1","
Marie
Marie
Marie
"
"10363","1","
Art Art Art Art Art Art Art Art Art"
"6532","1","
Israel Israel Israel Israel Israel Israel Israel Israel"
"7310","1","
spoke spoke spoke spoke spoke spoke spoke spoke"
"24551","1","
Commercial Commercial Commercial Commercial Commercial Commercial Commercial Commercial"
"5964","1","```
pair
pair
pair
pair"
"13412","1","
validate validate validate validate validate validate validate validate validate"
"3805","1","
City City City City City City City City City"
"29836","1","
神 神 神 神 神"
"16026","1","
InputStream 
InputStream 
InputStream 
"
"22168","1","
dio dio dio dio dio dio dio dio"
"21024","1","
FAILURE FAILURE FAILURE FAIL"
"2684","1","
db db db db db db db db db"
"24573","1","
Zoom Zoom Zoom Zoom Zoom"
"6296","1","
vector vector vector vector vector vector vector vector vector"
"14142","1","
Shop Shop Shop Shop Shop Shop Shop Shop Shop"
"1984","1","
My My My"
"20449","1","
publishing publishing publishing publishing publishing publishing publishing publishing"
"31492","1","
暴 暴 暴 暴 暴"
"27996","1","
Roberto Roberto Roberto Roberto Roberto Roberto Roberto"
"26537","1","
' entstand '

Is there anything else"
"20794","1","```
gebiet gebiet gebiet gebiet"
"21149","0","









"
"17540","1","
citt
citt
citt
"
"27997","1","```
lauf 
lauf 
lauf"
"23750","1","```
avg avg avg avg"
"30841","1","
    "
"14015","0","
┌────────────────"
"19906","1","
'omorphism '

Is there anything else"
"6557","1","
' recommend '

Is there anything else"
"644","1","
ear ear ear ear ear ear ear ear ear"
"836","1","reat reat reat reat reat re"
"24580","1","
measuring measuring measuring measuring measuring measuring measuring"
"21492","1","
dp dp dp dp dp dp dp dp dp"
"28690","0","```
',' '
```"
"5084","1","
staff staff staff staff staff staff staff staff staff"
"17720","1","
' refuse '

Is there anything else"
"342","0","









"
"10959","1","
LICENSE 
LICENSE 
LICENSE 
"
"13706","1","CAP CAP CAP CAP CAP C"
"30643","1","
春 春 春 春 春"
"4590","1","
oring oring oring oring oring"
"18222","1","
mortgage mortgage mortgage mortgage mortgage mortgage mortgage"
"1240","1","
min min min min min min min min min"
"4915","1","
MD MD MD MD MD MD MD MD MD"
"22477","1","
umed umed umed umed umed"
"3168","1","
death death death death death death death death"
"1195","1","
loc
loc
loc
loc
loc"
"27608","0","









"
"29190","1","
最 最 最 最 最"
"8230","0","









"
"13738","1","
från från från från fr"
"795","1","
ater 
ater 
ater 
"
"12720","1","
strap 
strap 
strap 
"
"20056","1","
Race Race Race Race Race Race Race Race"
"7026","1","
'einem'

Is there"
"23097","1","```
atrice 
atrice 
atrice"
"18203","0","









"
"17567","1","```
antes
antes
antes
antes"
"31285","0","
TON TON TON TON TON"
"28299","1","
Poly Poly Poly Poly Poly Poly Poly Poly Poly"
"16887","1","
Season Season Season Season Season Season Season Season"
"29655","0","









"
"7490","1","
ным ным ным ным nym"
"21147","1","
affection
affection
affection
"
"11891","1","
' вой '

Is there anything else"
"942","0","









"
"31887","0","
=======
=======
=======
"
"28393","1","
' chopped '
' chopped '
'"
"31518","1","
變 變 變 變 變"
"16281","1","
'avia avia avia avia av"
"17371","1","
теля теля теля теля те"
"29781","1","
작 작 작 작 작"
"31389","0","









"
"1076","0","









"
"2216","1","
Б Б Б Б Б Б Б Б Б"
"10727","1","
' marked '

Is there anything else"
"12856","1","```
clude 
clude 
clude"
"24340","1","
elaborate
elaborate
el"
"2633","1","
'ayout '

Is there anything else"
"28835","1","
“ “ “ “ “ “ “ “ “"
"19473","1","```
erre
erre
erre
``"
"4610","1","
happy happy happy happy happy happy happy happy"
"20489","1","
integrity integrity integrity integrity integrity integrity integrity integrity"
"3489","1","
Our Our Our Our Our Our Our Our Our"
"11036","1","
Boy Boy Boy Boy Boy Boy Boy Boy"
"15235","1","
contrad

Is there anything else I"
"4448","1","
'ialize '

Is there anything else"
"14508","1","
zing zing zing zing zing"
"16450","1","
HA HA HA HA HA HA HA HA HA"
"3326","1","
find find find find find find find find find"
"15772","1","
 periods 
 periods 
 periods 
"
"13043","1","
Kent Kent Kent Kent Kent Kent Kent Kent"
"14804","1","
' phrase '

Is there anything else"
"23266","1","
hint hint hint hint hint hint hint hint hint"
"20412","1","
ktrktrktrktrktrktrktrktrktr"
"26971","1","
Generation Generation Generation Generation Generation Generation Generation Generation Generation"
"25413","1","```
aglia 
aglia 
aglia"
"19521","1","
paper paper paper paper paper paper paper paper paper"
"28724","1","```
y y y y y y y"
"25410","1","
inject inject inject inject inject inject inject inject inject"
"26494","1","
Extra Extra Extra Extra Extra Extra Extra Extra Extra"
"11714","1","
samples samples samples samples samples samples samples samples samples"
"14714","1","
impressive
impressive
im"
"21071","1","
males males males males males males males males"
"19928","1","
confirm confirm confirm confirm confirm confirm confirm confirm confirm"
"8601","1","
apr
apr
apr
"
"17136","1","
Tests Tests Tests Tests Tests Tests Tests Tests Tests"
"3735","1","
Test Test Test Test Test Test Test Test Test"
"27815","1","
Duncan Duncan Duncan Duncan Duncan Duncan Duncan"
"3041","0","









"
"7800","1","```
orf 
orf 
orf"
"14283","1","Tags Tags Tags Tags Tags T"
"2861","1","
Reg Reg Reg Reg Reg Reg Reg Reg Reg"
"9049","1","
Attr Attr Attr Attr Attr"
"10731","1","
Support Support Support Support Support Support Support Support Support"
"21475","1","
'otype '

Is there anything else"
"7058","1","
agg agg agg agg agg"
"23045","0","
))))))))))))))))))))))))))))))))))))"
"15351","1","
'assemb'
'assemb'
'"
"15953","1","
""ipp ipp ipp ipp ip"
"29222","1","
目
目
目
目
目"
"24687","1","
ner
ner
ner
ner
ner"
"26625","1","
Moses
Moses
Moses
"
"9146","1","
'licenses '

Please let me know"
"27794","1","
Jin Jin Jin Jin Jin Jin Jin Jin"
"28858","1","
'А '

Is there anything else"
"24586","1","
Sak Sak Sak Sak Sak Sak Sak Sak"
"20804","1","
```
apest apest apest"
"2688","1","
'со '

Is there anything else"
"1831","1","
FF 

FF 

FF"
"29580","1","
检 检 检 检 检"
"17515","0","









"
"665","1","
'ра '

Is there anything else"
"24239","1","
bekannt
bekannt
bekannt
"
"31528","1","
'ὁ ὁ ὁ ὁ "
"27704","1","
WM WM WM WM WM WM WM WM WM"
"19421","1","
Eve Eve Eve Eve Eve Eve Eve Eve"
"31371","1","
            'ĕ '

Please let me"
"31874","1","
様 様 様 様 様"
"6085","0","









"
"17528","1","
"" quot ""

Is there anything else"
"22080","1","
cached cached cached cached cached cached cached cached cached"
"8763","1","
'elli '

Please let me know"
"1910","1","
id id id id id id id id id"
"15451","1","
retired
retired
retired
"
"7855","1","QU QU QU QU QU Q"
"13333","1","
INTER INTER INTER INTER INTER"
"13046","1","
Address Address Address Address Address Address Address Address Address"
"10761","1","
Texture Texture Texture Texture Texture"
"19954","1","
IDS IDS IDS IDS IDS"
"21144","1","
Eine
Eine
Eine
"
"18487","1","
meets meets meets meets meets meets meets meets"
"10131","1","
friendly friendly friendly friendly friendly friendly friendly friendly friendly"
"6634","1","
fing fing fing fing fing fing fing fing"
"29670","1","
省 省 省 省 省"
"3470","1","
BU BU BU BU BU BU BU BU BU"
"16135","1","
cfg
cfg
cfg
cfg
cfg"
"15278","0","
'Exists'"
"28889","1","
ý ý ý ý ý"
"20565","1","
bia bia bia bia bia"
"23471","1","
Character Character Character Character Character Character Character Character Character"
"12815","1","
' letting '

Is there anything else"
"29371","1","
操 操 操 操 操"
"20896","1","
' Станов '

Is there anything else"
"27505","1","
advances
advances
advances
"
"29144","1","
标 标 标 标 标"
"28336","1","Criterion Criterion Criterion Criterion Criterion C"
"18283","1","
slept slept slept slept slept slept slept"
"7512","1","
Sand
Sand
Sand
"
"13641","1","
train train train train train train train train train"
"20580","1","
много

mного"
"4130","1","
Start Start Start Start Start Start Start Start Start"
"16208","1","
'agra agra agra agra ag"
"25422","1","
'versation '

Is there anything else"
