"token_id","ok","text"
"14067","0","' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' '"
"14111","1","'}}} '"
"14144","1","'нием '"
"14312","1","'ال ال ال'"
"14340","0","''_ '"
"14420","0","'#####'"
"14439","0","'., '"
"14442","1","')}{ '"
"14451","1","'лько '"
"14491","0","''''"
"14544","1","'ieurs '"
"14586","1","'itionally '"
"14668","1","'))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))"
"14810","1","')}, '"
"14934","0","'duration'"
"15056","0","'()))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))"
"15246","0","' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' ' '"
"15277","0","'webpack '"
"15299","1","' лі '"
"15304","1","“, “"
"15391","0","' ), '"
"15629","1","' рі '."
"15646","1","' später '"
"15649","0","'vscale vscale vscale vscale vscale vscale vscale vscale vscale vscale vscale vscale"
"15695","0","'werkend'."
"15757","1","después después después"
"15840","0","'(); '"
"16016","1","')}$ '"
"16036","1","'%, '"
"16041","1","'}, '"
"16125","1","'}}_{ '"
"16141","0","' Станов'."
"16154","1","' jedoch '."
"16194","1","'ência ência ência ência ência ência ência ência ência ência ência ência"
"16297","1","'inely '"
"16362","1","'станов '"
"16433","0","')))) '"
"16646","1","""\ """
"16909","0","'issenschaft'"
"16943","0","'))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))"
"16949","0","""\"" \"" \"" \"" \"" \"" \"" \"" \"" \"" \"" \"" \"" \"" \"" \"" \"" \"" \"" \"" \"" \"" \"""
"17342","0","'dem dem dem dem dem dem dem dem dem dem dem dem dem dem dem dem dem dem dem dem dem dem dem"
"17395","0","'"""""" '"
"17507","1","'seinen'."
"17591","0","'also'"
"17695","1","'},{, '"
"17779","0","'ublice  publique'"
"18055","0","'{ '"
"18168","0","'графия '"
"18277","1","'ivamente '"
"18490","0","'); '"
"18591","0","'': '"
"18687","1","'ografía '"
"18699","0","'erenenerenenerenenerenenerenenerenenerenenerenenerenenerenenereneneren"
"18759","1","';'"
"19005","1","' però '"
"19057","1","' років '."
"19147","1","'ність '"
"19250","0","'**/ '"
"19320","1","' ihrer '."
"19349","0","'шей '"
"19549","1","'führ '"
"19676","1","' который '."
"19883","1","'ientos '"
"19908","1","'),\ '"
"19957","0","'чтому '"
"19990","1","' составля '."
"20120","0","'-, '"
"20158","1","'évrier '"
"20418","0","' '"
"20431","1","')_{ '"
"20474","1","')){ '"
"20568","0","'))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))"
"20614","0",""""""""
"20624","0","'њењење '"
"20678","0","'через'."
"20768","1","' також '"
"20885","1","' während '"
"20960","0","'}}\ '"
"21021","0",""""": """
"21082","1","'извест'."
"21195","1","'тельно '"
"21602","1","' heute '"
"21636","0","'administrative'."
"21756","1","'diesem'"
"21930","1","' beiden '."
"21999","0","')))) '"
"22053","0",""""";"
"22084","0","'>&#160;'."
"22186","1","'))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))"
"22298","0","'$$- '"
"22318","1","')))) '"
"22405","1","' aveva '"
"22505","0","')))) '"
"22681","0","'yczный '"
"22729","1","'_{- '"
"22816","1","')^{- '"
"22821","1","'льного '"
"22860","1","' або '"
"22931","1","' ){ '"
"22979","0","' français '"
"23012","0","'))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))"
"23031","0","人口"
"23036","1","' является '"
"23045","0","'))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))"
"23073","0","'$. '"
"23092","0","'ders'"
"23093","1","' skulle '"
"23139","0","'>'; '>'; '>'; '>'; '>'; '>'; '>'; '>'; '>'; '>'; '>'; '>';"
"23334","1","'ством '"
"23486","1","'), '"
"23596","0","""$$"
"23897","1","'},{ '"
"23930","0","'}{'"
"24016","1","'чний '"
"24065","1","' которые '."
"24156","0","'former'."
"24188","1","sehr"
"24244","1","'-, -, -, -, -, -, -, -, -, -, -, -,"
"24279","0","'$ - $ - $ - $ - $ - $ - $ - $ - $ - $ - $ - $ -"
"24360","1","' verschied '"
"24409","0","'chten '"
"24416","1","'ссий '."
"24455","1","'мента '"
"24458","0","'четечте'"
"24461","1","' ihren '"
"24490","0","'firstlich'"
"24542","1","'?, '"
"24572","1","' étaient '"
"24607","1","'чной '"
"24770","0","'))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))"
"24908","1","' weitere '"
"24909","0","')? '"
"24912","1","'$; '"
"24984","0","'"") '"
"24996","1","')' ' '"
"25133","0","'$, '"
"25140","0","' які '."
"25160","1","образова"
"25166","0","'rency '."
"25197","0","'endl '"
"25260","1",""">& """
"25272","1","'..., '"
"25337","1","' участи '"
"25362","0","'$. '"
"25574","1","'/, '"
"25717","0","' также '."
"25744","0","'))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))"
"25780","0","' likewise '"
"25878","1","')$- '"
"25968","0","'))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))"
"25996","1","'deutschen'"
"26029","1","'чество '"
"26225","1","',{\ '"
"26266","1","' организа '."
"26314","1","' bezeichnet '."
"26363","1","' También '"
"26407","1","'}; '"
"26451","1","' entonces '"
"26454","1","' befindet '."
"26477","0","'erste'"
"26574","0","'dependent '"
"26585","1","')}_{ '"
"26636","0","')))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))"
"26695","0","""{}, {}, {}""."
"26787","1","' деятель '."
"26906","0",""", """
"26978","1","'\|_{ '"
"27217","0","'вич '"
"27257","0",""""""""
"27265","0","' */"
"27276","0","'}}} '"
"27354","0","'''', '''', '''', '''', '''', '''', '''', '''', '''', '''', '''', '''',"
"27386","0","'vscale vscale vscale vscale vscale vscale vscale vscale vscale vscale vscale vscale"
"27448","1","'zeichnung '"
"27456","0","'}] '"
"27521","1","""”) """
"27618","1","' película '."
"27662","0","'))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))"
"27836","0","'Ich bin auch ein Berliner'"
"28065","0","'eveneveneveneveneveneveneveneveneveneveneveneveneveneveneveneveneveneveneveneveneveneveneven"
"28080","1","' م '"
"28162","1","' který '."
"28171","0","')' ')' ')' ')' ')' ')' ')' ')' ')' ')' ')' ')'"
"28202","1","' которых '."
"28253","1","'ждения '"
"28290","0","'))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))"
"28314","0","'Jahrhundert '"
"28319","1","'neuen neuen neuen neuen neuen neuen neuen neuen neuen neuen neuen ne"
"28361","0",""""";"
"28395","1","' dabei '."
"28511","0","'$) '"
"28542","0","'$', '$', '$', '$', '$', '$', '$', '$', '$', '$', '$', '$',"
"28590","1","' %, '"
"28656","0","'neum '"
"28682","0","''); '"
"28685","0",""",,"""
"28690","1","',\,\ '"
"28705","0","'  '"
"28725","1","', '"
"28924","1","'， '"
"28947","0","'ร ร ร ร ร ร ร ร ร ร ร ร"
"28954","1","' م '."
"28955","0","נ נ נ נ נ נ נ נ נ נ נ נ"
"28962","0","'ו '"
"28968","1","'د د د د د د د د د د د د"
"29000","1","'  '"
"29041","1","'、 '"
"29103","0","'あああああああああああああああああああああああ"
"29130","0",""
"29156","0","'じ'"
"29167","1","'ร '"
"29171","0","כ כ כ כ כ כ כ כ כ כ כ כ"
"29178","1","น น น น น น น น น น น น"
"29256","1","ก ก ก ก ก ก ก ก ก ก ก ก"
"29300","0","'্ '"
"29319","1","र र र र र र र र र र र र"
"29372","1","ա ա ա ա ա ա ա ա ա ա ա ա"
"29373","1","'ม ม ม '"
"29394","1","ล ล ล ล ล ล ล ล ล ล ล ล"
"29431","0","'/'"
"29447","1","บ บ บ บ บ บ บ บ บ บ บ บ"
"29488","1","ด ด ด ด ด ด ด ด ด ด ด ด"
"29496","0","'aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa"
"29554","0","'י י י י י י י י י י י י"
"29585","1","ん ん ん ん ん ん ん ん ん ん ん ん"
"29620","1","う う う う う う う う う う う う"
"29672","0","'ままままままままままままままままままままままま"
"29674","1","あああああああああああああああああああああああ"
"29686","0","'ּ ּ ּ ּ ּ ּ ּ ּ ּ ּ ּ ּ"
"29732","0","'¯\_(ツ)_/¯'"
"29754","0","'ּ '"
"29801","0","'_ _'"
"29811","0","נ נ נ נ נ נ נ נ נ נ נ נ"
"29847","0","'ә ä ä ä ä ä ä ä ä ä ä ä ä ä ä ä ä ä ä ä ä ä ä"
"29851","0","'章'"
"29857","0","'ই '."
"29912","1","'ּ '"
"29951","1","'უ უ უ '"
"29976","1","'ู '"
"29981","0","'उ उ उ उ उ उ उ उ उ उ उ उ"
"29982","0","ก ก ก ก ก ก ก ก ก ก ก ก"
"29983","0","'░░░░░░░░░░░░░░░░░░░░░░░"
"29997","1","'ָ '"
"30003","0","'お '"
"30034","0","'う う う う う う う う う う う う"
"30078","0","נ נ נ נ נ נ נ נ נ נ נ נ"
"30099","1","ব ব ব ব ব ব ব ব ব ব ব ব"
"30114","1","ប ប ប ប ប ប ប ប ប ប ប ប"
"30124","0","'， '"
"30208","0","ก ก ก ก ก ก ก ก ก ก ก ก"
"30247","1","'် '"
"30264","1","ម ם ם ם ם ם ם ם ם ም ም ም"
"30294","0","ល ಲ ಲ ಲ ಲ ಲ ಲ ಲ ಲ ಲ ಲ ಲ"
"30326","1","ស ស ស ស ស ស ស ស ស ស ស ស"
"30368","0","르 르 르 르 르 르 르 르 르 르 르 르"
"30406","0","'þ þ þ þ þ þ þ þ þ þ þ þ"
"30408","0","'う う う う う う う う う う う う"
"30419","0","'aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa"
"30475","1","வ வ வ வ வ வ வ வ வ வ வ வ"
"30497","1","'็ '"
"30506","0","ס"
"30564","1","'阿 '"
"30569","0","ם ם ם ם ם ם ם ם ם ם ם ם"
"30576","1","'ை  '."
"30628","0","'╔  '."
"30695","0","dern dern dern dern dern dern dern dern dern dern dern dern"
"30759","1","' '"
"30762","0","ই ই ই ┐"
"30766","1","'अ अ अ अ अ अ अ अ अ अ अ अ"
"30834","0","ל ל ל ל ל ל ל ל ל ל ל ל"
"30853","0","'aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa"
"30865","0","'´'"
"30870","0","դ ដ ⬛ ⬛ ⬛ ⬛ ⬛ ⬛ ⬛ ⬛ ⬛ ⬛"
"30907","0","ვ ვ ვ ვ ვ ვ ვ ვ ვ ვ ვ ვ"
"30935","1","' '"
"30950","0","'rai rai rai rai rai rai rai rai rai rai rai rai"
"30964","1","ល ⬛ ⬛ ⬛ ⬛ ⬛ ⬛ ⬛ ⬛ ⬛ ⬛ ⬛"
"31004","0","'ּ'"
"31032","1","ច ច ច ច ច ច ច ច ច ច ច ច"
"31035","0","ಗ ɡ"
"31048","1","ರ ರ ರ ರ ರ ರ ರ ರ ರ ರ ರ ರ"
"31066","0","נ נ נ נ נ נ נ נ נ נ נ נ"
"31143","0","उ उ उ उ उ उ उ उ उ उ उ उ"
"31150","0","' '"
"31162","0","ោ ោ ោ ោ ោ ោ ោ ោ ោ ោ ោ ោ"
"31185","1","ར ར ར ར ར ར ར ར ར ར ར ར"
"31190","0","ರ ರ ರ ರ ರ ರ ರ ರ ರ ರ ರ ರ"
"31220","1","'জ জ জ '"
"31227","0","'ই ই ই ই ই ই ই ই ই ই ┐'."
"31238","1","ដ ⬛ ⬛ ⬛ ⬛ ⬛ ⬛ ⬛ ⬛ ⬛ ⬛ ⬛"
"31251","0","trm trm trm trm trm trm trm trm trm trm trm trm"
"31282","0","'ǎǎǎǎǎǎǎǎǎǎǎǎǎǎǎǎǎǎǎǎǎǎǎ"
"31290","0","'aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa"
"31344","1","դ ⬛ ⬛ ⬛ ⬛ ⬛ ⬛ ⬛ ⬛ ⬛ ⬛ ⬛"
"31375","0","'░░░░░░░░░░░░░░░░░░░░░░░"
"31379","1","អ អ អ អ អ អ អ អ អ អ អ អ"
"31412","1","វ វ វ វ វ វ វ វ វ វ វ វ"
"31427","0","ರ ರ ರ ರ ರ ರ ರ ರ ರ ರ ರ ರ"
"31441","0","'┬                      "
"31443","0","ן ן ן ן ן ן ן ן ן ן ן ן"
"31486","0","' /******/'"
"31487","0","נ נ נ נ נ נ נ נ נ נ נ נ"
"31522","1","ር ር ር ር ር ር ር ር ር ር ር ር"
"31531","0","ח ח ח ח ח ח ח ח ח ח ח ח"
"31543","1","ជ ជ ជ ជ ជ ជ ជ ជ ជ ជ ជ ជ"
"31606","1","མ ם ם ם ם ם ם ם ם ם ם ם"
"31616","0","pgfscope"
"31627","0","'aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa"
"31648","0","ל ל ל ל ל ל ל ל ל ל ל ל"
"31656","0","'≯ '"
"31674","0","נ נ נ נ נ נ נ נ נ נ נ נ"
"31691","1","'उ उ उ '"
"31707","1","ಸ ಸ ಸ ಸ ಸ ಸ ಸ ಸ ಸ ಸ ಸ ಸ"
"31734","1","'丶 '"
"31738","0","' '"
"31784","0","'aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa"
"31822","0","'ǎǎǎǎǎǎǎǎǎǎǎǎǎǎǎǎǎǎǎǎǎǎǎ"
"31880","0","ר ר ר ר ר ר ר ר ר ר ר ר"
"31882","0","ŋ ŋ ŋ ŋ ŋ ŋ ŋ ŋ ŋ ŋ ŋ ŋ"
"31900","0","'-----------'"
"31901","1","ញ ញ ញ ញ ញ ញ ញ ញ ញ ញ ញ ញ"
"31904","1","ນ ณ ญ ญ ญ ญ ญ ญ ญ ญ ญ ญ"
"31922","0","'┌────────────────────────────────────────────"
"31941","1","ಮ ಮ ಮ ಮ ಮ ಮ ಮ ಮ ಮ ಮ ಮ ಮ"
"31946","0","נ נ נ נ נ נ נ נ נ נ נ נ"
"31966","0","AMPAMPAMPAMPAMPAMPAMPAMPAMPAMPAMPAMPAMPAMPAMPAMPAMPAMPAMPAMPAMPAMPAMP"
"31975","0","̣̣̣̣̣̣̣̣̣̣̣̣̣̣̣̣̣̣̣̣̣̣̣"
