"token_id","ok","text"
"23314","1","Foreign Foreign Foreign Foreign Foreign Foreign Foreign Foreign Foreign Foreign Foreign Foreign Foreign Foreign Foreign Foreign Foreign Foreign Foreign Foreign Foreign Foreign Foreign Foreign"
"12875","1","Sure Sure Sure Sure Sure Sure Sure Sure Sure Sure Sure Sure Sure Sure Sure Sure Sure Sure Sure Sure Sure Sure Sure Sure"
"18502","1","'Btn '"
"12892","1","' birthday '"
"933","1","'Pro Pro '"
"5435","1","' eight '"
"10003","1","' symmet '"
"25457","1","'nevertheless '"
"5397","1","' described '."
"1309","1","' still '"
"20628","1","'reib reib reib reib reib reib reib reib reib reib reib reib"
"16971","1","' sorts '"
"4899","1","className className className className className className className className className className className className className className className className className className className className className className className className"
"18619","1","' pursue '"
"31857","1","ය ය ය ය ය ය ය ය ය ය ය ය"
"31121","1","'早 '"
"20284","1","' fixture '"
"26784","1","' sede '"
"14531","1","'allas '"
"16787","1","' landed '"
"12881","1","'compute compute compute compute compute compute compute compute compute compute compute compute compute compute compute compute compute compute compute compute compute compute compute"
"8859","1","'Editor '"
"28801","0","'\n'"
"14125","1","' verw '"
"3526","1","' global '"
"3869","1","' uint '"
"384","1","' D '"
"18111","1","' fd '"
"487","1","'per per per per per per per per per per per per per per per per per per per per per per per"
"5824","1","' Max '"
"11474","1","' colour '"
"20979","1","' Judge '"
"22413","1","'bler bler bler bler bler bler bler bler bler bler bler bler"
"3078","1","' conc '"
"22470","1","' regulation '"
"1849","1","' una '"
"12759","1","' heavily '."
"28554","1","'Locked '"
"31453","1","御 御 御 御 御 御 御 御 御 御 御 御"
"17814","1","RG RG RG RG RG RG RG RG RG RG RG RG"
"6933","1","operations operations operations operations operations operations operations operations operations operations operations operations operations operations operations operations operations operations operations operations operations operations operations operations"
"11323","1","' moder '"
"23789","1","' completing '"
"15332","1","'variable '"
"7794","1","' jobs '"
"17564","1","Crist Crist Crist Crist Crist Crist Crist Crist Crist Crist Crist Crist Crist Crist Crist Crist Crist Crist Crist Crist Crist Crist Crist Crist"
"9047","0","""\= """
"19830","1","'aute '"
"20019","1","'anth anth anth anth anth anth anth anth anth anth anth anth anth anth anth anth anth anth anth anth anth anth anth"
"4863","1","'draw draw draw draw draw draw draw draw draw draw draw draw draw draw draw draw draw draw draw draw draw draw draw"
"31349","1","威 威 威"
"24422","1","'itung '"
"14245","1","'oup '"
"8674","1","'apshot '"
"26885","1","'ulates '"
"3534","1","' deep '"
"31037","1","'∆ ∆ ∆ ∆ ∆ ∆ ∆ ∆ ∆ ∆ ∆ ∆"
"7796","1","' sale sale sale sale sale sale sale sale sale sale sale sale sale sale sale sale sale sale sale sale sale sale sale"
"12102","1","' dalla '"
"15901","1","' modules '"
"17008","1","' precise '"
"5199","1","'stract '"
"30042","1","ェ ェ ェ ェ ェ ェ ェ ェ ェ ェ ェ ェ"
"13782","1","'ités '"
"22197","1","'еди '"
"23931","1","'scripts scripts scripts scripts scripts scripts scripts scripts scripts scripts scripts scripts scripts scripts scripts scripts scripts scripts scripts scripts scripts scripts scripts"
"3838","1","' Str '"
"6198","1","'}_{\ '"
"8518","1","'liche '"
"9969","1","'}+ '"
"4552","1","financ financ financ financ financ financ financ financ financ financ financ financ financ financ financ financ financ financ financ financ financ financ financ financ"
"4497","1","' rev '"
"8458","1","'ango '"
"23039","1","' deployment '"
"22570","1","' implications '"
"21709","1","' quantities '"
"2513","1","' pot '"
"31012","1","'교 '"
"4160","1","' complete '"
"21617","1","' restored '"
"15683","1","'ENCE '"
"1061","1","'att att att att att att att att att att att att att att att att att att att att att att att"
"19743","1","'љу '"
"15454","1","méd méd méd"
"29808","1","'ム ム ム '"
"29859","1","'비 비 비'"
"16012","1","'avity '"
"20108","1","' Article '"
"9043","1","'iar '"
"3472","1","' search '"
"31399","0","'음 음 음 음 음 음 음 음 음 음 음 음"
"3823","1","' sal '"
"31811","1","'👉 '"
"5684","1","' Mont '"
"4365","1","True True True"
"1372","1","' follow '"
"3620","1","' econom '"
"25271","0","世"
"30671","1","च च च"
"23919","1","' Mask '"
"29162","1","当 当 当 当 当 当 当 当 当 当 当 当"
"3231","1","' List '"
"21857","1","' atr '"
"17474","1","'scheduler '"
"5146","1","'prem prem'"
"10765","1","'pgfqpoint '"
"22705","1","'removeClass '"
"9605","1","' accompl '"
"754","1","' over '"
"6991","1","' TO '"
"9378","1","' relation '"
"27817","1","' affecting '"
"22136","1","EXP EXP EXP EXP EXP EXP EXP EXP EXP EXP EXP EXP"
"13202","1","'Enable '"
"18495","1","' wp '"
"22588","1","'вания '"
"22609","1","' Install '"
"12778","1","' nad '"
"29755","1","값 값 값 값 값 값 값 값 값 값 값 값"
"23835","1","'Opcode '"
"10121","1","' losing '"
"3257","1","'itting '"
"19482","0","'[ '"
"21874","1","' Universal '"
"29300","0","'্ '"
"11414","1","'té '"
"22512","1","'unity unity'"
"14949","1","' jumped jumped jumped jumped jumped jumped jumped jumped jumped jumped jumped jumped jumped jumped jumped jumped jumped jumped jumped jumped jumped jumped jumped"
"16140","1","'Trigger '"
"20041","1"," -----  -----  -----  -----  -----  -----  -----  -----  -----  -----  -----  -----"
"17163","1","' excitement '"
"29975","1","'太 '"
"18210","1","'such '"
"5304","1","' но '"
"30944","1","'荐 '"
"30437","1","'검 검 검 '"
"17186","1","' Administration '"
"20194","1","PHP PHP PHP PHP PHP PHP PHP PHP PHP PHP PHP PHP PHP PHP PHP PHP PHP PHP PHP PHP PHP PHP PHP PHP"
"21120","1","'ollary '"
"4330","1","'()-> '"
"8893","1","'Internal '"
"12836","1","diverse"
"4060","1","'>> '"
"25063","1","dispon dispon"
"30913","1","'港 '"
"2603","1","' respon '"
"17737","1","'  груп  '."
"4254","1","'ных '"
"30413","1","'⌁ '"
"5470","1","' Best '"
"14885","1","evident evident evident evident evident evident evident evident evident evident evident evident evident evident evident evident evident evident evident evident evident evident evident evident"
"4281","1","'isf '"
"26112","1","' exh '"
"7732","1","'utsch '"
"24068","1","Stalin Stalin Stalin Stalin Stalin Stalin Stalin Stalin Stalin Stalin Stalin Stalin Stalin Stalin Stalin Stalin Stalin Stalin Stalin Stalin Stalin Stalin Stalin Stalin"
"16605","1","' plug '"
"25580","1","'prints '"
"1586","1","'за '"
"6603","1","' convert '"
"28490","1","' ство '."
"2353","1","'же '"
"24749","1","' Ax '"
"2597","1","' Me '"
"1996","1","' until '"
"29956","1","ξ ξ ξ ξ ξ ξ ξ ξ ξ ξ ξ ξ"
"25222","1","' noting '"
"12642","1","' Sarah '"
"17067","1","' emission '"
"10235","1","'ookie '"
"10917","1","' volunte '"
"29476","1","'义 '"
"27654","1","'Mont Mont Mont Mont Mont Mont Mont Mont Mont Mont Mont Mont Mont Mont Mont Mont Mont Mont Mont Mont Mont Mont Mont"
"29354","1","天 天 天 天 天 天 天 天 天 天 天 天"
"13121","1","'imiento '"
"27277","1","' музы '."
"15418","1","'lett '"
"1145","1","'ames '"
"19561","1","NL NL NL NL NL NL NL NL NL NL NL NL NL NL NL NL NL NL NL NL NL NL NL NL"
"8274","1","'RR '"
"5612","1","' Е '"
"7014","1","'unter'."
"14223","1","' ta '"
"22227","1","'Features '"
"30350","1","'ѣ ië ië ië ië ië ië ië ië ië ië ië"
"4806","1","'acity '"
"17671","1","'_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _"
"26576","1","'idy idy idy idy idy idy idy idy idy idy idy idy"
"13663","1","' Move '"
"17423","1","' sue '"
"7292","1","Mos Mos Mos Mos Mos Mos Mos Mos Mos Mos Mos Mos Mos Mos Mos Mos Mos Mos Mos Mos Mos Mos Mos Mos"
"28519","1","PK PK PK PK PK PK PK PK PK PK PK PK PK PK PK PK PK PK PK PK PK PK PK PK"
"18592","1","'voir '"
"22488","1","' engineers '"
"27380","1","'чёт '"
"31903","1","Ս Ս Ս Ս Ս Ս Ս Ս Ս Ս Ս Ս"
"13250","1","' Brazil '"
"10549","1",""""":"" """
"1880","1","'(( '"
"18973","1","' Nad '"
"28452","1","successful successful successful successful successful successful successful successful successful successful successful successful successful successful successful successful successful successful successful successful successful successful successful successful"
"18878","0","'cial '"
"7620","1","' bought '"
"29376","1","月 月 月 月 月 月 月 月 月 月 月 月"
"15759","1","' specify '"
"2172","1","' orig '"
"9679","1","'bid bid '"
"16254","1","' Notes '"
"29010","1","在 在 在"
"29671","1","स स स स स स स स स स स स"
"13464","1","' Asian '"
"3760","1","' На '"
"10894","1","'vement '"
"25260","1",""">& """
"14604","1","""@ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @"
"1123","1","'type '"
"22742","1","' Advanced '"
"2911","1","' creat '"
"14903","1","deliber deliber"
"7581","1","' esp '"
"20840","1","' dys '"
"30072","1","'つ '"
"816","1","' We '"
"26401","1","'ourses '"
"1566","1","'ww '"
"2252","1","'US '"
"30202","1","'₂ '"
"14490","1","'parameter '"
"9406","1","'sufficient'"
"27935","1","' реки '."
"6951","1","'rightarrow '"
"4450","1","'Tag '"
"30871","1","'Ṣ Ṣ Ṣ '"
"13579","1","'ikan ikan ikan '"
"26624","1","' documented '."
"8200","1","' glad '"
"26319","1","' regener '"
"22840","1","DES DES DES"
"28332","1","' sponsored '"
"2175","1","flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo flo"
"3754","1","' contact '"
"479","1","'ell '"
"1547","1","' cour cour cour cour cour cour cour cour cour cour cour cour cour cour cour cour cour cour cour cour cour cour cour"
"25305","1","'castle castle castle '"
"31635","1","'̇ ̇ ̇ ̇ ̇ ̇ ̇ ̇ ̇ ̇ ̇ ̇"
"16493","1","' bitter '"
"25758","1","' affirm '"
"15954","1","' Executive '"
"2345","1","'po po'"
"13016","1","' annoy '"
"19883","1","'ientos '"
"3707","1","' step '"
"1117","1","' str '"
"29334","1","'状 '"
"9795","1","'osis '"
"24331","1","' Broadway '."
"21029","1","' islands '"
"8543","1","'Use '"
"16587","1","'Snapshot '"
"27086","1","' overl '"
"29962","1","'ไ '"
"25700","1","ReadOnly ReadOnly ReadOnly ReadOnly ReadOnly ReadOnly ReadOnly ReadOnly ReadOnly ReadOnly ReadOnly ReadOnly"
"28568","1","' pkt '"
"20096","1","' Earl '"
"24667","1","' Лю '."
"20600","1","' thrust '"
"30701","1","'▪ ▪ ▪ ▪ ▪ ▪ ▪ ▪ ▪ ▪ ▪ ▪"
"24692","1","' typing '"
"13730","1","'ут '"
"19116","1","' Poll '"
"22992","1","' nä '"
"22833","1","'ties ties ties ties ties ties ties ties ties ties ties ties ties ties ties ties ties ties ties ties ties ties ties"
"7906","1","' operator '"
"6410","1","'apers apers apers apers apers apers apers apers apers apers apers apers"
"19341","1","'nouveau'"
"1793","1","'stand stand'"
"10896","1","' thinks '"
"20124","1","'edes '"
"6304","1","' definitely '"
"23508","1","' Cars '"
"16237","1","'Old Old Old Old Old Old Old Old Old Old Old Old Old Old Old Old Old Old Old Old Old Old Old"
"21352","1","'dale '"
"30152","1","'停'."
"11397","1","'forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward forward"
"10056","1","'vet vet vet vet vet vet vet vet vet vet vet vet vet vet vet vet vet vet vet vet vet vet vet"
"26911","1","'weights weights weights weights weights weights weights weights weights weights weights weights weights weights weights weights weights weights weights weights weights weights weights"
"18483","1","'äm '"
"9754","1","'ancer '"
"29842","1","動 動 動 動 動 動 動 動 動 動 動 動"
"21767","0","'asa asa asa asa asa asa asa asa asa asa asa asa"
"25798","1","CAN CAN CAN CAN CAN CAN CAN CAN CAN CAN CAN CAN CAN CAN CAN CAN CAN CAN CAN CAN CAN CAN CAN CAN"
"25924","1","'breaking '"
"28692","1","' Glad '"
"24845","1","' Nin Nin Nin Nin Nin Nin Nin Nin Nin Nin Nin Nin Nin Nin Nin Nin Nin Nin Nin Nin Nin Nin Nin"
"9503","1","'Vol '"
"14687","1","'ёт ёт ёт ёт ёт ёт ёт ёт ёт ёт ёт ёт"
"20001","1","'wake wake wake wake wake wake wake wake wake wake wake wake wake wake wake wake wake wake wake wake wake wake wake"
"7808","1","' intellig intellig intellig intellig intellig intellig intellig intellig intellig intellig intellig intellig intellig intellig intellig intellig intellig intellig intellig intellig intellig intellig intellig"
"23089","1","' highlights '"
"21439","1","'бург '"
"17729","1","'autres'"
"25826","1","' courtesy '"
"4052","1","' mis mis mis mis mis mis mis mis mis mis mis mis mis mis mis mis mis mis mis mis mis mis mis"
"15019","1","'idelines '"
"25032","1","'inx '"
"11696","1","' extend '"
"11878","1","'igs igs igs '"
"9127","1","' Line '"
"25950","1","TDM TDM TDM"
"29437","1","线 线 线"
"4319","1","' inf '"
"11743","1","' shooting '"
"18062","1","' summar '."
"25636","1","' Пу '"
"13311","1","' Dog '"
"6084","1","' larger '"
"5842","0","'][ '"
"23757","1","'Decode '"
"26920","1","' confess '"
"16058","1","'datetime '"
"27854","1","' activate '"
"27375","1","'ixa '"
"19316","1","' difficulties '"
"12315","1","'IMIT '"
"26032","1","'madre'"
"28301","1","'Above Above Above Above Above Above Above Above Above Above Above Above Above Above Above Above Above Above Above Above Above Above"
"29275","1","期 期 期"
"23261","1","' mt '"
"21751","1","' popul '"
"29133","1","' '"
"15720","1","' receiver '"
"23929","1","' damit '"
"19557","1","'lez '"
"28561","0","' области '."
"20170","1","' garbage '"
"10059","1","'nament '"
"14832","1","'Ctx '"
"30113","1","無 無 無 無 無 無 無 無 無 無 無 無"
"10472","1","' Cro Cro Cro Cro Cro Cro Cro Cro Cro Cro Cro Cro Cro Cro Cro Cro Cro Cro Cro Cro Cro Cro Cro"
"10394","1","' Elect '"
"23637","1","'BUT '"
"849","1","'ik ik '"
"10523","1","'uing '"
"17815","1","'osc '"
"18053","1","' possibilities '"
"25545","1","'éta éta '"
"31956","1","'ោ ោ ោ ោ ោ ោ ោ ោ ោ ោ ោ ោ"
"30216","1","'⟩ ⟩ '"
"17420","1","' voted '"
"3558","1","' amount '"
"27173","1","' sung '"
"26446","1","'iedad '"
"7147","1","'Tree Tree Tree'"
"28012","0","'iment '"
"29086","1","人 人 人 人 人 人 人 人 人 人 人 人"
"15245","1","' worldwide '"
"15996","1","'activity activity activity activity activity activity activity activity activity activity activity activity activity activity activity activity activity activity activity activity activity activity activity"
"4124","1","'open '"
"20475","1","'because '"
"24095","1","'porte '"
"22895","1","' shelf '"
"31689","1","'링 '"
"23856","1","'omas '"
"3319","1","'ід '"
"1383","1","'SS '"
"6175","1","'kr kr'"
"30394","1","'Θ Θ Θ '"
"18697","1","------ ------ ------ ------ ------ ------ ------ ------ ------ ------ ------ ------"
"296","1","'ion ion ion ion ion ion ion ion ion ion ion ion ion ion ion ion ion ion ion ion ion ion ion"
"29102","1","'ɵ ɵ ɵ ɵ ɵ ɵ ɵ ɵ ɵ ɵ ɵ ɵ"
"23454","1","' inclusion '"
"14123","1","' spark '"
"11713","1","'arest '"
"31927","1","苗 苗 苗"
"19065","1","'agog agog agog'"
"3336","1","' held '"
"9661","1","' circle '"
"5193","0","'ЫНЫЕ'"
"3103","1","' ist ist ist ist ist ist ist ist ist ist ist ist ist ist ist ist ist ist ist ist ist ist ist"
"1116","1","'ement '"
"12543","1","' Fol '"
"14479","1","'_) '"
"16580","1","Query Query"
"12464","1","'URI '"
"29258","1","'进 '"
"12963","1","' Marie '"
"10363","1","'Art Art'"
"6532","1","' Israel '"
"7310","1","' spoke '"
"24551","1","' Commercial '"
"5964","1","' pair '"
"13412","1","' validate '"
"3805","1","' City '"
"29836","1","神 神 神 神 神 神 神 神 神 神 神 神"
"16026","1","'InputStream '"
"22168","1","' dio dio dio dio dio dio dio dio dio dio dio dio dio dio dio dio dio dio dio dio dio dio dio"
"21024","1","FAILURE FAILURE FAILURE FAILURE FAILURE FAILURE FAILURE FAILURE"
"2684","1","'db db '"
"24573","1","'Zoom Zoom '"
"6296","1","'vector '"
"14142","1","' Shop '"
"1984","1","' My '"
"20449","1","publishing publishing publishing publishing publishing publishing publishing publishing publishing publishing publishing publishing publishing publishing publishing publishing publishing publishing publishing publishing publishing publishing publishing publishing"
"31492","1","暴 暴 暴 暴 暴 暴 暴 暴 暴 暴 暴 暴"
"27996","1","' Roberto '"
"26537","1","' entstand '"
"20794","1","'gebiet '"
"21149","1","'__. '"
"17540","1","'citt'"
"27997","1","'lauf '"
"23750","1","'avg '"
"30841","1","' '"
"14015","0","'┌────────────────────────────────────────────"
"19906","1","'omorphism '"
"6557","1","' recommend '"
"644","1","'ear '"
"836","1","'reat '"
"24580","1","' measuring '"
"21492","1","dp dp dp dp dp dp dp dp dp dp dp dp dp dp dp dp dp dp dp dp dp dp dp dp"
"28690","1","',\,\ '"
"5084","1","' staff '"
"17720","1","' refuse '"
"342","1","' | '"
"10959","1","LICENSE LICENSE"
"13706","1","CAP CAP CAP CAP"
"30643","1","春 春 春"
"4590","1","'oring '"
"18222","1","' mortgage '"
"1240","1","min min min min min min min min min min min min min min min min min min min min min min min min"
"4915","1","MD MD MD MD MD MD MD MD MD MD MD MD MD MD MD MD MD MD MD MD MD MD MD MD"
"22477","1","'umed '"
"3168","1","' death '"
"1195","1","' loc '"
"27608","0","'. .'"
"29190","1","'最 '"
"8230","1","':\ '"
"13738","1","' från '."
"795","1","'ater '"
"12720","1","'strap '"
"20056","1","' Race '"
"7026","1","'einem einem einem einem einem einem einem einem einem einem einem"
"23097","1","'atrice '"
"18203","1","' сред '."
"17567","1","antes antes antes antes antes antes antes antes antes antes antes antes antes antes antes antes antes antes antes antes antes antes antes antes"
"31285","1","'튼 튼 튼 튼 튼 튼 튼 튼 튼 튼 튼 튼"
"28299","1","'Poly Poly Poly Poly Poly Poly Poly Poly Poly Poly Poly Poly Poly Poly Poly Poly Poly Poly Poly Poly Poly Poly Poly"
"16887","1","' Season '"
"29655","0","'­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­ ­"
"7490","1","'ным '"
"21147","1","' affection '"
"11891","1","' вой '."
"942","1","' д '"
"31887","1","ြ ỳ ỳ ỳ ỳ ỳ ỳ ỳ ỳ ỳ ỳ ỳ"
"28393","1","' chopped '"
"31518","1","'變 '"
"16281","1","'avia avia avia avia avia avia avia avia avia avia avia avia"
"17371","1","'теля '"
"29781","1","작 작 작 작 작 작 작 작 작 작 작 작"
"31389","1","'乘 '"
"1076","1","' again '"
"2216","1","' Б '."
"10727","1","' marked '"
"12856","1","'clude '"
"24340","1","' elaborate '"
"2633","1","'ayout '"
"28835","1","“ “"
"19473","1","' erre '"
"4610","1","' happy happy happy happy happy happy happy happy happy happy happy happy happy happy happy happy happy happy happy happy happy happy happy"
"20489","1","' integrity '"
"3489","1","' Our '"
"11036","1","' Boy '"
"15235","1","' contrad '"
"4448","1","'ialize '"
"14508","1","'zing zing zing '"
"16450","1","' HA '"
"3326","1","'find '"
"15772","1","periods periods periods periods periods periods periods periods periods periods periods periods periods periods periods periods periods periods periods periods periods periods periods periods"
"13043","1","Kent Kent Kent Kent Kent Kent Kent Kent Kent Kent Kent Kent Kent Kent Kent Kent Kent Kent Kent Kent Kent Kent Kent Kent"
"14804","1","' phrase '"
"23266","1","'hint hint hint hint hint hint hint hint hint hint hint hint hint hint hint hint hint hint hint hint hint hint hint"
"20412","1","'ktr ktr ktr ktr'"
"26971","1","'Generation '"
"25413","1","'aglia '"
"19521","1","'paper paper'"
"28724","1","'y y y y y y y y y y y y y y y y y y y y y y y"
"25410","1","'inject '"
"26494","1","Extra Extra Extra Extra Extra Extra Extra Extra Extra Extra Extra Extra Extra Extra Extra Extra Extra Extra Extra Extra Extra Extra Extra Extra"
"11714","1","' samples '"
"14714","1","' impressive '"
"21071","1","' males '"
"19928","1","'confirm '"
"8601","1","' apr '"
"17136","1","'Tests Tests Tests Tests Tests Tests Tests Tests Tests Tests Tests Tests Tests Tests Tests Tests Tests Tests Tests Tests Tests Tests Tests"
"3735","1","' Test '"
"27815","1","Duncan Duncan Duncan Duncan Duncan Duncan Duncan Duncan Duncan Duncan Duncan Duncan Duncan Duncan Duncan Duncan Duncan Duncan Duncan Duncan Duncan Duncan Duncan Duncan"
"3041","1","'}^{ '"
"7800","1","'orf '"
"14283","1","'Tags '"
"2861","1","'Reg Reg Reg Reg Reg Reg Reg Reg Reg Reg Reg Reg Reg Reg Reg Reg Reg Reg Reg Reg Reg Reg Reg"
"9049","1","'Attr '"
"10731","1","' Support '"
"21475","1","'otype '"
"7058","1","'agg agg agg agg agg agg agg agg agg agg agg agg"
"23045","0","'))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))))"
"15351","1","'assemb assembled'"
"15953","1","'ipp ipp ipp ipp ipp ipp ipp ipp ipp ipp ipp ipp"
"29222","1","目 目 目 目 目 目 目 目 目 目 目 目"
"24687","1","' ner '"
"26625","1","' Moses '"
"9146","1","'licenses '"
"27794","1","' Jin '"
"28858","1","'А '"
"24586","1","' Sak '"
"20804","1","'apest '"
"2688","1","'со '"
"1831","1","FF FF FF FF FF FF FF FF FF FF FF FF"
"29580","1","'检 '"
"17515","1","' бра '"
"665","1","'ра '"
"24239","1","'bekannt'."
"31528","1","ὁ ὁ ὁ"
"27704","1","' WM WM WM WM WM WM WM WM WM WM WM WM WM WM WM WM WM WM WM WM WM WM WM"
"19421","1","' Eve '"
"31371","1","'ĕ ĕ ĕ '"
"31874","1","'様 様 様'"
"6085","1","' compar '"
"17528","1","' quot '"
"22080","1","'cached cached cached cached cached cached cached cached cached cached cached cached cached cached cached cached cached cached cached cached cached cached cached"
"8763","1","'elli '"
"1910","1","id id id id id id id id id id id id id id id id id id id id id id id id"
"15451","1","' retired '"
"7855","1","QU QU"
"13333","1","INTER INTER INTER INTER INTER INTER INTER INTER INTER INTER INTER INTER"
"13046","1","' Address '"
"10761","1","Texture Texture Texture"
"19954","1","'IDS IDS IDS IDS IDS IDS IDS IDS IDS IDS IDS IDS"
"21144","1","'Eine Ein'"
"18487","1","' meets '"
"10131","1","' friendly '"
"6634","1","' fing '"
"29670","1","'省 '"
"3470","1","BU BU"
"16135","1","' cfg '"
"15278","0","'ieux '"
"28889","1","'ý ý '"
"20565","1","'bia bia bia bia bia bia bia bia bia bia bia bia"
"23471","1","' Character '"
"12815","1","' letting '"
"29371","1","操 操 操 操 操 操 操 操 操 操 操 操"
"20896","1","' Станов '"
"27505","1","advances advances advances advances advances advances advances advances advances advances advances advances advances advances advances advances advances advances advances advances advances advances advances advances"
"29144","1","'标 '"
"28336","1","Criterion Criterion Criterion"
"18283","1","' slept '"
"7512","1","' Sand '"
"13641","1","'train train train train train train train train train train train train train train train train train train train train train train train"
"20580","1","' много '"
"4130","1","'Start '"
"16208","1","'agra agra agra agra agra agra agra agra agra agra agra agra"
"25422","1","'versation '"
"7309","1","'produ '"
"20242","1","' dl '"
"20524","1","'rav rav rav rav rav rav rav rav rav rav rav rav rav rav rav rav rav rav rav rav rav rav rav"
"7559","1","' errors '"
"11793","1","' issued '"
"27489","1","'веро '"
"23733","1","'Stuart Stuart Stuart Stuart Stuart Stuart Stuart Stuart Stuart Stuart Stuart Stuart Stuart Stuart Stuart Stuart Stuart Stuart Stuart Stuart Stuart Stuart"
"2927","1","Ver Ver Ver"
"18159","1","orientation orientation orientation orientation orientation orientation orientation orientation orientation orientation orientation orientation orientation orientation orientation orientation orientation orientation orientation orientation orientation orientation orientation orientation"
"17883","1","'Pane '"
"14013","1","'wich '"
"20166","1","' swap '"
"12403","1","'Enter '"
"18273","1","'Padding '"
"6267","1","'tee '"
"8385","1","'hd '"
"19837","1","' intersection '"
"4273","1","' ur ur ur ur ur ur ur ur ur ur ur ur ur ur ur ur ur ur ur ur ur ur ur"
"22931","1","' ){ '"
"23406","1","'ристи '"
"17439","1","' Gas '"
"15895","1","OUT OUT OUT OUT OUT OUT OUT OUT OUT OUT OUT OUT OUT OUT OUT OUT OUT OUT OUT OUT OUT OUT OUT OUT"
"9714","1","' Government '"
"27485","1","'ército '"
"6270","1","'hs '"
"30633","1","'̂ ̂ ̂ ̂ ̂ ̂ ̂ ̂ ̂ ̂ ̂ ̂"
"9874","1","'amples '"
"797","1","'ef '"
"12109","1","' ін '"
"6827","1","' Bas '"
"2062","1","' later '"
"2486","1","'On '"
"17753","1","' backed '"
"12428","1","' så '."
"18046","1","' Between '"
"16873","1","' Labour '"
"16796","1","'tard tard tard tard tard tard tard tard tard tard tard tard tard tard tard tard tard tard tard tard tard tard"
"31730","1","橋 橋 橋 橋 橋 橋 橋 橋 橋 橋 橋 橋"
"3566","1","' (\ '"
"4025","1","' мо '"
"25017","1","' hast '"
"368","1","' you '"
"13647","1","' toss '"
"20614","0",""""""""
"15768","1","'BLOCK BLOCK BLOCK BLOCK BLOCK BLOCK BLOCK BLOCK BLOCK BLOCK BLOCK BLOCK"
"25791","1","' destin '"
"17344","1","'ogene '"
"9694","1","' handler '"
"10967","1","'fb fb '"
"30122","1","'└ '"
"11262","1","'ји ји '."
"30650","1","'품 품 품'"
"2377","1","AG AG"
"29096","1","'️ ️ ️ ️ ️ ️ ️ ️ ️ ️ ️ ️"
"27467","1","'Esp Esp Esp Esp Esp Esp Esp Esp Esp Esp Esp Esp Esp Esp Esp Esp Esp Esp Esp Esp Esp Esp Esp"
"13027","1","' taxes '"
"5837","1","' ih '"
